source,feed_topic,published,title,description,link,full_text,translated_text,analysis_text,category
Ukr.net,politics,2026-05-10 16:08,Вашингтон не бачить прогресу в дипломатичних зусиллях щодо України — Держдеп,,https://fbc.biz.ua/news/politika-uk/vashington-ne-bachit-progresu-v-diplomatichnih-zusillyah-shhodo-ukrayini-derzhdep/,Вашингтон не бачить прогресу в дипломатичних зусиллях щодо України — Держдеп ,Washington does not see progress in diplomatic efforts regarding Ukraine — State Department,washington progress diplomatic effort ukraine state department,politics
Ukr.net,politics,2026-05-10 16:05,"Путін заявив, що війна розпочалася через прагнення українців вступити до ЄС і запропонував провести референдум у Вірменії",,https://apostrophe.ua/politics/foreign-policy/putin-zajaviv-shcho-vijna-rozpochalasja-cherez-prahnennja-ukrajintsiv-vstupiti-do-jes-i-zaproponuvav-provesti-referendum-u-virmeniji.html,"Путін заявив, що війна розпочалася через прагнення українців вступити до ЄС і запропонував провести референдум у Вірменії ",Putin said that the war started because of the desire of Ukrainians to join the EU and proposed to hold a referendum in Armenia,putin say war start desire ukrainian join propose hold referendum armenia,politics
Ukr.net,politics,2026-05-10 15:55,Путін загрожує Вірменії “українським сценарієм”,,https://10minut.info/2026/05/putin-zagrozhuye-virmeniyi-ukrayinskym-sczenariyem/,Путін загрожує Вірменії “українським сценарієм” ,"Putin threatens Armenia with a ""Ukrainian scenario""",putin threaten armenia ukrainian scenario,politics
Ukr.net,politics,2026-05-10 15:51,Зеленський обговорив із президентом Фінляндії посилення санкцій проти Росії,,https://www.ukr.net/cluster/politics/Zelenskij_obgovoriv_iz_prezidentom_Finljandiji_posilennja_sankcij_proti_Rosiji-69094351.html,Зеленський обговорив із президентом Фінляндії посилення санкцій проти Росії ,Zelenskyi discussed with the President of Finland the strengthening of sanctions against Russia,zelenskyi discuss president finland strengthening sanction russia,politics
Ukr.net,politics,2026-05-10 15:48,"У Путіна знову заговорили про ультиматуми щодо України, анонсувавши візит Віткоффа і Кушнера в Москву",,https://www.obozrevatel.com/ukr/politics-news/u-putina-znovu-zagovorili-pro-ultimatumi-schodo-ukraini-anonsuvavshi-vizit-vitkoffa-i-kushnera-v-moskvu.htm,"У Путіна знову заговорили про ультиматуми щодо України, анонсувавши візит Віткоффа і Кушнера в Москву ","Putin once again talked about ultimatums regarding Ukraine, announcing the visit of Witkoff and Kushner to Moscow",putin talk ultimatum ukraine announce visit witkoff kushner moscow,politics
Ukr.net,politics,2026-05-10 15:39,У Кремлі зробили заяву про Донбас і майбутні контакти зі США,,https://trueua.info/news/u-kremli-zrobili-zayavu-pro-donbas-i-maybutni-kontakti-zi-ssha,У Кремлі зробили заяву про Донбас і майбутні контакти зі США ,The Kremlin made a statement about Donbas and future contacts with the USA,kremlin statement donbas future contact usa,economy
Ukr.net,politics,2026-05-10 15:35,У Кремлі висунули претензії Вірменії через заяви Зеленського у Єревані,,https://www.unian.ua/world/pyeskov-u-kremli-visunuli-pretenziji-virmeniji-cherez-zayavi-zelenskogo-u-yerevani-13377534.html?utm_source=ukrnet_news,У Кремлі висунули претензії Вірменії через заяви Зеленського у Єревані ,The Kremlin raised Armenia's claims because of Zelenskyi's statements in Yerevan,kremlin raise armenia claim zelenskyi statement yerevan,economy
Ukr.net,politics,2026-05-10 15:33,У Кремлі визнали марність переговорів із РФ та повторили ультиматум Україні,,https://nv.ua/ukr/world/geopolitics/pomichnik-putina-viznav-marnist-peregovoriv-iz-rosiyeyu-shchodo-zakinchennya-viyni-rf-proti-ukrajini-50606689.html,У Кремлі визнали марність переговорів із РФ та повторили ультиматум Україні ,The Kremlin recognized the futility of negotiations with the Russian Federation and repeated the ultimatum to Ukraine,kremlin recognize futility negotiation russian federation repeat ultimatum ukraine,politics
Ukr.net,politics,2026-05-10 15:32,"Ушаков: Переговори стоятимуть на місці, поки Україна не виведе війська з Донбасу",,https://apostrophe.ua/politics/ushakov-perehovori-stojatimut-na-mistsi-poki-ukrajina-ne-vivede-vijska-z-donbasu.html,"Ушаков: Переговори стоятимуть на місці, поки Україна не виведе війська з Донбасу ",Ushakov: The negotiations will stand still until Ukraine withdraws its troops from Donbas,ushakov negotiation stand ukraine withdraw troop donbas,politics
Ukr.net,politics,2026-05-10 15:30,У мережі з’явилося архівне фото Петера Мадяра із депутатом із Закарпаття,,https://thepublic.info/news/u-merezi-ziavilosia-arxivne-foto-petera-madiara-iz-deputatom-iz-zakarpattia,У мережі з’явилося архівне фото Петера Мадяра із депутатом із Закарпаття ,An archival photo of Peter Madyar with a deputy from Transcarpathia appeared online,archival photo peter madyar deputy transcarpathia appear online,economy
Ukr.net,politics,2026-05-10 15:30,Путін заговорив про завершення війни в Україні: що змінилося,,https://society.comments.ua/ua/news/warrussia/putin-zagovoriv-pro-zavershennya-viyni-v-ukraini-scho-zminilosya-806242.html?utm_source=ukrnet&utm_medium=ukrnet2,Путін заговорив про завершення війни в Україні: що змінилося ,Putin spoke about the end of the war in Ukraine: what has changed,putin speak end war ukraine change,politics
